date,sku,SK,promo_flag,p10,p50,p90
2026-06-30,73762,СК Столица,0,10868.123080930818,11362.171416748306,13780.981656258611
2026-07-31,73762,СК Столица,0,11168.438672031754,11520.731161759912,13195.049972198149
2025-08-31,73763,СК Столица,0,3706.8167233308263,3961.728182083581,6190.768092560311
2025-09-30,73763,СК Столица,0,5124.454065737235,5369.42721326895,7698.90387716087
2025-10-31,73763,СК Столица,0,281.73366042743015,530.061787373278,3157.801612344083
2025-11-30,73763,СК Столица,0,211.88928728893697,431.2779516864634,2343.062400198379
2025-12-31,73763,СК Столица,0,306.88167840514467,392.9778938574728,2508.707117362649
2026-01-31,73763,СК Столица,0,2056.2044184384004,2161.0561137699106,2412.460680576954
2026-02-28,73763,СК Столица,0,1474.4524219515229,1514.5254217559568,3065.3844517940506
2026-03-31,73763,СК Столица,0,2713.8739369752443,2903.0911790115506,3337.615504136757
2026-04-30,73763,СК Столица,0,1119.2633249114851,1234.5456484018532,4155.547048593525
2026-05-31,73763,СК Столица,0,2824.605722216737,2972.8620111193864,4503.739089073326
2026-06-30,73763,СК Столица,0,2394.081380054505,2815.790009166507,6046.616736215141
2026-07-31,73763,СК Столица,0,1944.272577955736,2122.415734281723,3429.743795123618
2025-08-31,73773,СК Столица,0,342.55560922020254,436.46125548270703,1197.2880552691306
2025-09-30,73773,СК Столица,0,1503.9402787291842,1577.3833516508098,1941.059140079628
2025-10-31,73773,СК Столица,0,1135.7944861411197,1183.950085400101,1756.9895092952677
2025-11-30,73773,СК Столица,0,198.66461501300125,349.1324969918533,1048.5227277118713
2025-12-31,73773,СК Столица,0,85.70233153408152,209.70359991493376,756.2566356127237
2026-01-31,73773,СК Столица,0,0.0,59.16019241373207,776.9681176324474
2026-02-28,73773,СК Столица,0,191.5940409772532,314.35702317482173,1263.9785112371435
2026-03-31,73773,СК Столица,0,625.0954665746847,770.7379438198368,1474.529246432198
2026-04-30,73773,СК Столица,0,411.4001155507795,504.02127424239063,1039.0326984127837
2026-05-31,73773,СК Столица,0,12.314513179275629,182.92413327061436,701.7981370015287
2026-06-30,73773,СК Столица,0,243.12486905416543,425.66958596822445,1114.8362876761314
2026-07-31,73773,СК Столица,0,108.3306183265924,238.4165774914997,707.7608763534794
2025-08-31,73784,СК Столица,0,19.273468248871975,191.88084093887971,629.3030435208728
2025-09-30,73784,СК Столица,0,617.2652472732219,788.4113365630479,1195.531031683941
2025-10-31,73784,СК Столица,0,530.3204213725838,652.756563482959,1300.2030581569757
2025-11-30,73784,СК Столица,0,0.0,76.90475496479341,696.9414353898894
2025-12-31,73784,СК Столица,0,0.0,38.2749241576405,450.7119105354922
2026-01-31,73784,СК Столица,0,0.0,44.46895211172146,451.7189699689923
2026-02-28,73784,СК Столица,0,223.92314353557688,250.7747342470971,1057.028259515554
2026-03-31,73784,СК Столица,0,114.83851539310795,187.6310628555525,874.788686312141
2026-04-30,73784,СК Столица,0,0.0,60.62947070358115,556.9794436925653
2026-05-31,73784,СК Столица,0,0.0,91.70616133777798,274.47021105151066
2026-06-30,73784,СК Столица,0,51.799121760294895,156.69693560316372,558.6334598560487
2026-07-31,73784,СК Столица,0,66.25932219297563,99.64035789560891,341.263789436789
2025-08-31,73792,СК Столица,0,2219.55005666416,2488.4491674644446,4703.5014258936435
2025-09-30,73792,СК Столица,0,7293.510227968041,7746.1318711996655,9242.582413630178
2025-10-31,73792,СК Столица,0,775.7848095534578,1065.6112670698585,3367.1980488721315
2025-11-30,73792,СК Столица,0,197.20523079036764,234.1934477916938,2431.88665307975
2025-12-31,73792,СК Столица,0,267.5673918565577,269.7609844344449,1535.655405333039
2026-01-31,73792,СК Столица,0,1109.9851733861096,1139.7982615985268,1234.0253304754035
2026-02-28,73792,СК Столица,0,1947.452905683536,2108.5223300433704,4688.927663796677
2026-03-31,73792,СК Столица,0,2375.490498850893,2496.268293111296,3332.7795122841717
2026-04-30,73792,СК Столица,0,1604.8060565353433,1630.7306342052516,3453.092682110021
2026-05-31,73792,СК Столица,0,2121.577481681349,2151.6805590342474,4152.450000352394
2026-06-30,73792,СК Столица,0,2037.836150789856,2187.34377972924,5000.837904044997
2026-07-31,73792,СК Столица,0,4115.899893050359,4134.387907245505,5110.039981448585
2025-08-31,74361,СК Столица,0,78.93134154700492,210.4238573364156,837.8553361437088
2025-09-30,74361,СК Столица,0,411.1922747787475,577.6452392675387,1052.8612225891752
2025-10-31,74361,СК Столица,0,314.8662297870717,449.61570441658125,1159.2783955843777
2025-11-30,74361,СК Столица,0,0.0,59.94090254855697,572.0400261399623
2025-12-31,74361,СК Столица,0,0.0,71.04154043582982,507.4752282869378
2026-01-31,74361,СК Столица,0,37.27371316061264,86.18257342223154,400.62571900476746
2026-02-28,74361,СК Столица,0,73.59404340774206,123.06986350436206,960.8596238468637
2026-03-31,74361,СК Столица,0,114.60304267596943,221.71943227976877,710.7950546000824
2026-04-30,74361,СК Столица,0,0.0,64.1379535034549,499.27054619590587
2026-05-31,74361,СК Столица,0,0.0,11.7973690753768,188.9955582060168
2026-06-30,74361,СК Столица,0,137.22022202268516,177.9287507471136,563.4020270874825
2026-07-31,74361,СК Столица,0,180.9137965687185,245.8590712934507,489.21612366226645
2025-08-31,74362,СК Столица,0,350.4882725773229,421.131542738874,1092.3212364161266
2025-09-30,74362,СК Столица,0,237.36568463985623,357.49093453582066,864.2580757759273
2025-10-31,74362,СК Столица,0,125.6945928549632,159.0816077266908,621.3873682821131
2025-11-30,74362,СК Столица,0,61.60612153657653,133.57206218629298,374.6858257519525
2025-12-31,74362,СК Столица,0,0.0,0.0,286.2053169605648
2026-01-31,74362,СК Столица,0,0.0,29.72385281232157,359.58152143163505
2026-02-28,74362,СК Столица,0,0.0,1.2866394043952338,457.5481067532841
2026-03-31,74362,СК Столица,0,7.665234961010658,27.065911794467773,321.23598846907726
2026-04-30,74362,СК Столица,0,0.0,0.0,166.5838133828733
2026-05-31,74362,СК Столица,0,0.0,0.0,244.8705353282201
2026-06-30,74362,СК Столица,0,242.80184218016092,280.64411353453517,611.3830110368802
2026-07-31,74362,СК Столица,0,91.6180823015239,128.79985990065873,626.5658408324849
2025-08-31,74368,СК Столица,0,7806.357570272259,7860.331669017766,10257.169382250411
2025-09-30,74368,СК Столица,0,17593.43271998081,17868.76236121976,20313.564095223577
2025-10-31,74368,СК Столица,0,12553.969013146592,12879.707797031417,15876.709169715774
2025-11-30,74368,СК Столица,0,245.245073826936,572.9971835828812,2285.5645976836167
2025-12-31,74368,СК Столица,0,2966.3530578161835,3256.402989012655,4373.879800254162
2026-01-31,74368,СК Столица,0,4188.226907517566,4710.446949989353,7961.363314778528
2026-02-28,74368,СК Столица,0,4419.483876488532,4445.150343432998,7141.953221990954
2026-03-31,74368,СК Столица,0,11034.580198150725,11278.357556261488,14423.515707615446
2026-04-30,74368,СК Столица,0,424.1120944769122,659.596009794612,2865.609206999458
2026-05-31,74368,СК Столица,0,717.9762384653043,1112.910673645832,2545.339784839956
2026-06-30,74368,СК Столица,0,9395.647359115264,9889.620551273529,10512.371871166237
2026-07-31,74368,СК Столица,0,10708.211279388412,10771.159956177142,11828.247942356533
2025-08-31,74369,СК Столица,0,5295.958634939059,5343.415643381947,7377.1946363466
2025-09-30,74369,СК Столица,0,11941.987399070567,12216.96236121976,14661.764095223576
2025-10-31,74369,СК Столица,0,11293.848725457032,11609.439317331708,14152.313761990628
2025-11-30,74369,СК Столица,0,2272.147129668803,2634.3482455134936,4457.965437557834
