sku,category,SK,date,qty,oos_flag,promo_flag
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-01-01,15,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-02-01,23,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-03-01,81,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-04-01,245,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-05-01,133,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-06-01,372,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-07-01,560,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-08-01,191,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-09-01,251,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-10-01,309,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-11-01,274,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-12-01,177,0.681818181818182,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-01-01,14,0.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-02-01,0,0.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-03-01,0,0.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-04-01,243,0.8,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-05-01,71,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-06-01,546,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-07-01,356,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-08-01,826,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-09-01,1248,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-10-01,446,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-11-01,370,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-12-01,834,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-01-01,189,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-02-01,755,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-03-01,948,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-04-01,1299,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-05-01,305,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-06-01,1042,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-07-01,556,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-08-01,1925,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-09-01,1562,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-10-01,1229,0.956521739130435,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-11-01,311,0.904761904761905,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-12-01,850,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-01-01,112,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-02-01,1145,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-03-01,639,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-04-01,432,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-05-01,1092,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-06-01,387,1.0,0
743107,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-07-01,668,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-10-01,3,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-11-01,16,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-12-01,6,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-01-01,0,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-02-01,0,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-03-01,0,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-04-01,54,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-05-01,25,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-06-01,16,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-07-01,30,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-08-01,32,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-09-01,1,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-10-01,230,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-11-01,50,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-12-01,37,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-01-01,45,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-02-01,327,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-03-01,64,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-04-01,90,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-05-01,86,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-06-01,56,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-07-01,73,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-08-01,48,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-09-01,346,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-10-01,165,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-11-01,116,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-12-01,343,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-01-01,36,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-02-01,146,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-03-01,367,0.95,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-04-01,196,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-05-01,165,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-06-01,273,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-07-01,311,0.782608695652174,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-08-01,248,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-09-01,436,0.857142857142857,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-10-01,260,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-11-01,45,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-12-01,237,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-01-01,51,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-02-01,115,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-03-01,273,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-04-01,96,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-05-01,223,0.888888888888889,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-06-01,626,1.0,0
743117,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-07-01,214,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-11-01,1,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-12-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-01-01,1,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-02-01,3,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-03-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-04-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-05-01,20,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-06-01,5,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-07-01,71,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-08-01,3,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-09-01,21,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-10-01,7,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-11-01,100,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-12-01,69,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-01-01,10,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-02-01,201,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-03-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-04-01,30,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-05-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-06-01,16,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-07-01,25,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-08-01,55,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-09-01,240,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-10-01,3,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-11-01,30,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-12-01,25,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-01-01,45,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-02-01,80,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-03-01,100,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-04-01,40,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-05-01,65,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-06-01,123,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-07-01,10,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-08-01,140,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-09-01,216,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-10-01,76,0.869565217391304,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-11-01,25,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-12-01,5,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-01-01,50,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-02-01,99,0.85,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-03-01,70,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-04-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-05-01,0,1.0,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-06-01,540,0.578947368421053,0
743127,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-07-01,112,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-02-01,292,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-03-01,169,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-05-01,3744,0.941176470588235,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-06-01,720,0.1,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-07-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-08-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-09-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-10-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-11-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2020-12-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-01-01,458,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-02-01,446,0.947368421052632,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-03-01,466,0.545454545454545,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-04-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-05-01,1948,0.947368421052632,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-06-01,290,0.0952380952380952,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-07-01,0,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-08-01,2029,0.590909090909091,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-09-01,747,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-10-01,1403,0.952380952380952,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-11-01,235,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2021-12-01,1028,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-01-01,391,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-02-01,495,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-03-01,1580,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-04-01,703,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-05-01,1630,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-06-01,2275,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-07-01,2159,0.809523809523809,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-08-01,2459,0.956521739130435,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-09-01,688,0.545454545454545,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-10-01,1305,0.238095238095238,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-11-01,20,0.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2022-12-01,11504,0.727272727272727,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-01-01,5332,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-02-01,37842,0.888888888888889,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-03-01,16255,0.772727272727273,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-04-01,2637,0.05,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-05-01,14498,0.7,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-06-01,14594,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-07-01,12863,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-08-01,15964,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-09-01,33739,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-10-01,16485,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-11-01,16126,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-12-01,24051,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-01-01,6673,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-02-01,18879,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-03-01,23943,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-04-01,28524,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-05-01,19436,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-06-01,31519,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-07-01,27586,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-08-01,24931,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-09-01,100990,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-10-01,66945,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-11-01,29710,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-12-01,24861,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-01-01,18372,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-02-01,18956,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-03-01,49103,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-04-01,28314,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-05-01,29822,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-06-01,23318,1.0,0
743137,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2025-07-01,32700,1.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-06-01,18,1.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-07-01,17,0.857142857142857,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-08-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-09-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-10-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-11-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2023-12-01,10,0.571428571428571,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-01-01,38,0.941176470588235,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-02-01,70,0.95,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-03-01,67,0.65,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-04-01,172,0.571428571428571,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-05-01,2,0.05,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-06-01,4,0.105263157894737,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-07-01,2,0.0434782608695652,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-08-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-09-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-10-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-11-01,0,0.0,0
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",СК Столица,2024-12-01,0,0.0,0
